time , distance 
10.172180414199829 , 0
10.199334144592285 , 0
10.224336385726929 , 0
10.252721309661865 , 1
10.280726909637451 , 1
10.309229373931885 , 5
10.334736347198486 , 5
10.36334753036499 , 11
10.387874603271484 , 11
10.416200399398804 , 100
10.441884517669678 , 100
10.469420671463013 , 36
10.497920751571655 , 32
10.523552894592285 , 32
10.55281138420105 , 35
10.582061767578125 , 35
10.6101553440094 , 38
10.635369300842285 , 38
10.66193962097168 , 42
10.6873037815094 , 42
10.713520288467407 , 41
10.743964195251465 , 41
10.770162343978882 , 42
10.794755220413208 , 42
10.820477962493896 , 43
10.845701932907104 , 43
10.87085485458374 , 45
10.896574020385742 , 45
10.922128438949585 , 45
10.94693636894226 , 45
10.97475266456604 , 46
11.00032377243042 , 46
11.025734663009644 , 47
11.055258989334106 , 47
11.080523490905762 , 47
11.104900360107422 , 47
11.134211540222168 , 48
11.159451246261597 , 48
11.183899641036987 , 49
11.209938049316406 , 49
11.234279870986938 , 49
11.266704082489014 , 50
11.294084072113037 , 50
11.322872400283813 , 50
11.350524425506592 , 50
11.374866247177124 , 49
11.40211820602417 , 49
11.427382946014404 , 48
11.454554796218872 , 48
11.480474710464478 , 47
11.508448839187622 , 47
11.533885955810547 , 45
11.560443878173828 , 45
11.585663557052612 , 43
11.611517190933228 , 43
11.640685558319092 , 41
11.67041540145874 , 41
11.694801568984985 , 40
11.72201132774353 , 40
11.746940851211548 , 39
11.772842407226562 , 39
11.800718307495117 , 36
11.829259634017944 , 36
11.86009168624878 , 34
11.88494348526001 , 32
11.912843227386475 , 32
11.945201635360718 , 31
11.970366954803467 , 31
11.997348546981812 , 29
12.022577285766602 , 29
12.047691345214844 , 29
12.073285102844238 , 29
12.099438905715942 , 28
12.124232053756714 , 28
12.151775598526001 , 26
12.176859378814697 , 26
12.204783916473389 , 25
12.230037450790405 , 25
12.256184577941895 , 25
12.290066480636597 , 24
12.323855638504028 , 24
12.35164761543274 , 23
12.37956714630127 , 23
12.406875371932983 , 22
12.432178258895874 , 22
12.468870401382446 , 21
12.495687246322632 , 21
12.522124290466309 , 21
12.547523260116577 , 20
12.573953628540039 , 20
12.600065469741821 , 20
12.62540054321289 , 20
12.65381383895874 , 19
12.680421113967896 , 19
12.705900192260742 , 18
12.732072591781616 , 18
12.756774425506592 , 18
12.785577774047852 , 18
12.810480117797852 , 18
12.836570978164673 , 18
12.872160196304321 , 17
12.897653341293335 , 17
12.924759149551392 , 17
12.954718589782715 , 17
12.984659433364868 , 16
13.00953483581543 , 16
13.04040241241455 , 16
13.07058072090149 , 15
13.095953941345215 , 15
13.122912168502808 , 15
13.150389194488525 , 15
13.174822807312012 , 15
13.200540542602539 , 15
13.225668907165527 , 14
13.251781463623047 , 14
13.277353763580322 , 14
13.304948568344116 , 14
13.330496311187744 , 14
13.356161832809448 , 14
13.385242223739624 , 14
13.414577722549438 , 14
13.440579414367676 , 14
13.464913606643677 , 14
13.490899562835693 , 14
13.515651226043701 , 14
13.541815757751465 , 15
13.56764554977417 , 15
13.59358263015747 , 15
13.619475364685059 , 15
13.644740343093872 , 15
13.67662763595581 , 15
13.702377796173096 , 15
13.729510068893433 , 15
13.755225896835327 , 15
13.781593561172485 , 16
13.806180715560913 , 16
13.83351993560791 , 16
13.861523389816284 , 16
13.88593578338623 , 16
13.910920858383179 , 16
13.936201333999634 , 16
13.961695432662964 , 16
13.98656702041626 , 16
14.011838436126709 , 16
14.037223815917969 , 16
14.065850496292114 , 16
14.100191116333008 , 16
14.127415657043457 , 16
14.16148853302002 , 16
14.185925245285034 , 16
14.212350606918335 , 16
14.237234592437744 , 16
14.263787269592285 , 16
14.292912006378174 , 16
14.326617240905762 , 16
14.364783525466919 , 16
14.400833129882812 , 16
14.434744596481323 , 16
14.461477041244507 , 16
14.503760576248169 , 16
14.535609722137451 , 16
14.560903310775757 , 15
14.587236881256104 , 15
14.612658739089966 , 15
14.63794493675232 , 15
14.663361549377441 , 15
14.690018892288208 , 15
14.71440315246582 , 15
14.739964246749878 , 15
14.764284372329712 , 15
14.790482759475708 , 15
14.815653800964355 , 15
14.842211246490479 , 15
14.877421617507935 , 15
14.908918380737305 , 15
14.934509992599487 , 15
14.962717294692993 , 15
14.988365173339844 , 15
15.013831615447998 , 15
15.04073166847229 , 15
15.06641697883606 , 16
15.092892408370972 , 16
15.117509365081787 , 16
15.144883394241333 , 16
15.170836210250854 , 17
15.196849822998047 , 17
15.226024389266968 , 17
15.251730918884277 , 17
15.285307168960571 , 17
15.313500165939331 , 17
15.342581510543823 , 18
15.372711420059204 , 19
15.397603034973145 , 19
15.423554420471191 , 19
15.450174808502197 , 19
15.476158857345581 , 20
15.50654911994934 , 20
15.531916618347168 , 20
15.557290077209473 , 20
15.587278127670288 , 21
15.612653017044067 , 21
15.640051364898682 , 21
15.671856164932251 , 21
15.704671382904053 , 22
15.730565547943115 , 22
15.759502649307251 , 22
15.784785032272339 , 23
15.812894582748413 , 23
15.837894201278687 , 24
15.87342619895935 , 24
15.900542259216309 , 24
15.926077604293823 , 24
15.952858448028564 , 25
15.979194164276123 , 25
16.003597259521484 , 26
16.030461311340332 , 26
16.056037664413452 , 27
16.089508295059204 , 28
16.114108562469482 , 28
16.1414692401886 , 30
16.16924786567688 , 30
16.19494891166687 , 31
16.220255374908447 , 31
16.24661111831665 , 32
16.272452116012573 , 32
16.29946994781494 , 35
16.324888944625854 , 35
16.351669788360596 , 37
16.37730860710144 , 37
16.404646635055542 , 42
16.430640935897827 , 42
16.45686626434326 , 41
16.490227222442627 , 41
16.514674186706543 , 43
16.54349184036255 , 43
16.572890758514404 , 45
16.597750186920166 , 47
16.624860763549805 , 47
16.651672840118408 , 49
16.679417371749878 , 49
16.70411992073059 , 51
16.732358932495117 , 51
16.762771129608154 , 52
16.789188623428345 , 52
16.816570043563843 , 52
16.84283995628357 , 52
16.86924982070923 , 54
16.905298709869385 , 55
16.930561780929565 , 55
16.95677900314331 , 54
16.98210310935974 , 54
17.00784468650818 , 53
17.039941549301147 , 53
17.064274787902832 , 53
17.093505382537842 , 53
17.119494438171387 , 52
17.148351430892944 , 52
17.172926425933838 , 50
17.199536323547363 , 50
17.224597930908203 , 50
17.250808477401733 , 50
17.280625581741333 , 49
17.311741590499878 , 49
17.336276054382324 , 48
17.361754894256592 , 48
17.386613130569458 , 47
17.412171602249146 , 47
17.43688154220581 , 48
17.462817192077637 , 48
17.4878351688385 , 46
17.514467000961304 , 46
17.53990912437439 , 44
17.564770698547363 , 44
17.590051889419556 , 45
17.6153302192688 , 45
17.640389680862427 , 43
17.66662335395813 , 43
17.692585706710815 , 38
17.71736168861389 , 38
17.742839097976685 , 38
17.769413471221924 , 38
17.79407548904419 , 36
17.82048487663269 , 36
17.844921112060547 , 28
17.870513677597046 , 28
17.89585566520691 , 31
17.922356367111206 , 31
17.94758915901184 , 28
17.973377466201782 , 28
17.99791407585144 , 23
18.02396273612976 , 23
18.05392026901245 , 26
18.082741022109985 , 22
18.111817359924316 , 22
18.140032052993774 , 22
18.169392824172974 , 22
18.19463324546814 , 24
18.22536540031433 , 24
18.253769397735596 , 22
18.27941131591797 , 22
18.30410599708557 , 22
18.32942271232605 , 22
18.356204509735107 , 26
18.38231635093689 , 26
18.40788507461548 , 21
18.433828115463257 , 21
18.459502458572388 , 23
18.49167561531067 , 23
18.51780676841736 , 29
18.543457508087158 , 23
18.570433139801025 , 23
18.595569133758545 , 26
18.62215304374695 , 26
18.647873401641846 , 27
18.674662113189697 , 27
18.70017170906067 , 23
18.728358268737793 , 23
18.75390362739563 , 23
18.779412269592285 , 23
18.806787252426147 , 28
18.832263231277466 , 28
18.857524394989014 , 27
18.89243769645691 , 27
18.925267696380615 , 24
18.950798511505127 , 24
18.980458736419678 , 30
19.011473178863525 , 26
