time , distance
0.006230354309082031  ,  79
0.031507253646850586  ,  79
0.0684356689453125  ,  79
0.10655784606933594  ,  79
0.1326286792755127  ,  80
0.15896177291870117  ,  80
0.18553853034973145  ,  79
0.20898199081420898  ,  79
0.2311108112335205  ,  79
0.2571558952331543  ,  79
0.2791585922241211  ,  79
0.301408052444458  ,  81
0.32820796966552734  ,  81
0.3512411117553711  ,  78
0.3733327388763428  ,  78
0.3968474864959717  ,  76
0.42049670219421387  ,  76
0.4422750473022461  ,  76
0.46915268898010254  ,  76
0.49260950088500977  ,  74
0.5205535888671875  ,  74
0.5423319339752197  ,  74
0.5691204071044922  ,  74
0.5911030769348145  ,  74
0.6184375286102295  ,  74
0.6405079364776611  ,  74
0.6633791923522949  ,  74
0.6886851787567139  ,  72
0.7223825454711914  ,  72
0.7454159259796143  ,  72
0.7702910900115967  ,  72
0.7922918796539307  ,  72
0.8150615692138672  ,  72
0.8369567394256592  ,  72
0.8612337112426758  ,  72
0.8884470462799072  ,  72
0.9121079444885254  ,  71
0.935065746307373  ,  71
0.9611661434173584  ,  72
0.9842126369476318  ,  72
1.0067992210388184  ,  72
1.0324571132659912  ,  72
1.0558431148529053  ,  72
1.078953742980957  ,  72
1.1010446548461914  ,  72
1.1280522346496582  ,  73
1.1501362323760986  ,  73
1.1721827983856201  ,  73
1.194688320159912  ,  73
1.2178800106048584  ,  74
1.242873191833496  ,  74
1.2662837505340576  ,  74
1.2946579456329346  ,  74
1.3183181285858154  ,  74
1.3442564010620117  ,  74
1.3666529655456543  ,  76
1.389167070388794  ,  76
1.4111428260803223  ,  76
1.4382753372192383  ,  78
1.4603228569030762  ,  78
1.4828417301177979  ,  80
1.5092957019805908  ,  80
1.531437635421753  ,  83
1.5541753768920898  ,  83
1.579909324645996  ,  87
1.602052927017212  ,  87
1.6288745403289795  ,  89
1.651048183441162  ,  89
1.6746392250061035  ,  89
1.7086396217346191  ,  89
1.7447121143341064  ,  95
1.772007703781128  ,  95
1.796900987625122  ,  95
1.8242745399475098  ,  99
1.8526346683502197  ,  99
1.8828577995300293  ,  100
1.9105455875396729  ,  100
1.9365997314453125  ,  99
1.9647305011749268  ,  99
1.9879252910614014  ,  100
2.0100467205047607  ,  100
2.0320518016815186  ,  99
2.0579569339752197  ,  99
2.0811665058135986  ,  100
2.109532594680786  ,  100
2.135194778442383  ,  100
2.1572866439819336  ,  100
2.1799685955047607  ,  100
2.2028846740722656  ,  99
2.2298967838287354  ,  99
2.2521724700927734  ,  100
2.274756669998169  ,  100
2.30096697807312  ,  100
2.324113130569458  ,  100
2.346982717514038  ,  100
2.3722946643829346  ,  100
2.3987619876861572  ,  100
2.42112398147583  ,  100
2.443453550338745  ,  100
2.4720559120178223  ,  100
2.4995219707489014  ,  100
2.526669502258301  ,  100
2.551353693008423  ,  100
2.574101448059082  ,  100
2.599935531616211  ,  100
2.622251033782959  ,  100
2.6451516151428223  ,  100
2.667353391647339  ,  100
2.689918041229248  ,  100
2.7170004844665527  ,  100
2.7409183979034424  ,  100
2.767001152038574  ,  100
2.789991617202759  ,  100
2.8161563873291016  ,  100
2.841944694519043  ,  100
2.8659262657165527  ,  100
2.8893160820007324  ,  100
2.920201539993286  ,  100
2.943387031555176  ,  100
2.9694156646728516  ,  100
2.991330623626709  ,  100
3.0164010524749756  ,  100
3.041278123855591  ,  100
3.065424919128418  ,  100
3.087383508682251  ,  100
3.1105265617370605  ,  100
3.132315158843994  ,  100
3.1591780185699463  ,  100
3.181234121322632  ,  100
3.204728126525879  ,  100
3.2328178882598877  ,  100
3.256240129470825  ,  100
3.281083345413208  ,  100
3.3059163093566895  ,  100
3.3314435482025146  ,  100
3.35634446144104  ,  100
3.3798229694366455  ,  100
3.4027369022369385  ,  100
3.429121255874634  ,  100
3.451032876968384  ,  100
3.478200912475586  ,  100
3.5002644062042236  ,  100
3.5241873264312744  ,  100
3.549828290939331  ,  100
3.5723378658294678  ,  100
3.599260091781616  ,  100
3.6233766078948975  ,  100
3.646165609359741  ,  100
3.6722893714904785  ,  100
3.7045202255249023  ,  100
3.7328131198883057  ,  100
3.755944013595581  ,  100
3.782047986984253  ,  100
3.8073668479919434  ,  100
3.8320279121398926  ,  100
3.8546836376190186  ,  100
3.8781869411468506  ,  100
3.900810956954956  ,  100
3.9242470264434814  ,  100
3.947317600250244  ,  100
3.9743049144744873  ,  100
3.996546506881714  ,  100
4.020932197570801  ,  100
4.04590916633606  ,  100
4.06799578666687  ,  100
4.089560031890869  ,  100
4.118281364440918  ,  100
4.140505313873291  ,  100
4.162287950515747  ,  100
4.188932418823242  ,  97
4.21262001991272  ,  97
4.236371994018555  ,  94
4.258288621902466  ,  94
4.280484437942505  ,  94
4.3065855503082275  ,  86
4.329905033111572  ,  86
4.352107763290405  ,  78
4.3783440589904785  ,  78
4.400683403015137  ,  69
4.4269773960113525  ,  69
4.449141025543213  ,  61
4.47108006477356  ,  61
4.505246877670288  ,  54
4.528802394866943  ,  54
4.554605007171631  ,  50
4.5773303508758545  ,  50
4.600944757461548  ,  46
4.627303123474121  ,  46
4.652506351470947  ,  43
4.675121545791626  ,  43
4.697946786880493  ,  40
4.72555947303772  ,  40
4.74834132194519  ,  38
4.774458646774292  ,  38
4.7972729206085205  ,  37
4.820611476898193  ,  37
4.842257022857666  ,  37
4.865801811218262  ,  36
4.890629291534424  ,  36
4.92116904258728  ,  36
4.946788311004639  ,  36
4.971345901489258  ,  35
4.994204998016357  ,  35
5.018707275390625  ,  35
5.042328357696533  ,  35
5.070187568664551  ,  36
5.092084884643555  ,  36
5.119327068328857  ,  37
5.141331911087036  ,  37
5.167241334915161  ,  39
5.190141677856445  ,  39
5.2120201587677  ,  41
5.238881587982178  ,  41
5.2652587890625  ,  41
5.28708291053772  ,  41
5.311089277267456  ,  44
5.337334632873535  ,  44
5.360903978347778  ,  47
5.382727861404419  ,  47
5.4068763256073  ,  47
5.428649187088013  ,  52
5.450897932052612  ,  52
5.473390102386475  ,  59
5.499154567718506  ,  59
5.521475553512573  ,  68
5.546920299530029  ,  68
5.570518732070923  ,  81
5.592251539230347  ,  81
5.619177579879761  ,  98
5.641383647918701  ,  98
5.665409564971924  ,  100
5.69223690032959  ,  100
5.722250938415527  ,  99
5.745413780212402  ,  99
5.772521018981934  ,  100
5.795830726623535  ,  100
5.819358587265015  ,  100
5.841248035430908  ,  100
5.868242502212524  ,  100
5.89029598236084  ,  100
5.913323640823364  ,  100
5.939007043838501  ,  100
5.962106943130493  ,  100
5.990113973617554  ,  100
6.012760162353516  ,  100
6.037378549575806  ,  100
6.06120228767395  ,  100
6.08344030380249  ,  100
6.116231203079224  ,  100
6.141404390335083  ,  100
6.164235353469849  ,  100
6.188614845275879  ,  100
6.2106170654296875  ,  100
6.232330799102783  ,  100
6.258774995803833  ,  100
6.28091287612915  ,  100
6.304288387298584  ,  100
6.326969861984253  ,  100
6.348748683929443  ,  100
6.375816106796265  ,  100
6.39741849899292  ,  100
6.420831918716431  ,  100
6.442690849304199  ,  100
6.46896767616272  ,  100
6.492440223693848  ,  100
6.5172154903411865  ,  100
6.542587518692017  ,  100
6.56820273399353  ,  100
6.590186357498169  ,  100
6.612126350402832  ,  100
6.639130115509033  ,  100
6.6611785888671875  ,  100
6.685176610946655  ,  100
6.708514451980591  ,  100
6.7402732372283936  ,  100
6.771536588668823  ,  100
6.800858020782471  ,  100
6.83062219619751  ,  100
6.856303453445435  ,  100
6.88696026802063  ,  100
6.914511203765869  ,  100
6.945533514022827  ,  100
6.9712233543396  ,  100
6.998190879821777  ,  100
7.026571989059448  ,  100
7.0543906688690186  ,  100
7.082026243209839  ,  100
7.109499454498291  ,  100
7.131997108459473  ,  100
7.154596328735352  ,  100
7.176783561706543  ,  100
